15.0195055,3.236147,,,,,,
15.60727119,0.22326183,,,,,,
15.90209007,7.9738717,,,,,,
15.9728632,15.995479,,,,,,
15.71728706,15.399229,,,,,,
14.70844555,14.698322,,,,,,
13.38977623,0.50274086,,,,,,
13.44896793,14.417702,,,,,,
14.58202457,10.746788,,,,,,
15.03065491,0.14745665,,,,,,
14.76861,13.7475605,,,,,,
13.80362129,9.196692,,,,,,
13.42484856,15.699069,,,,,,
13.89079094,15.017521,,,,,,
14.72839451,2.3392048,,,,,,
14.97925663,6.4763002,,,,,,
14.86911106,4.2100782,,,,,,
14.67207527,14.234629,,,,,,
14.53840923,0.8438792,,,,,,
14.50453281,12.46322,,,,,,
14.2897768,0.11344528,,,,,,
13.6887598,13.932087,,,,,,
13.21694469,0.1319027,,,,,,
13.22406673,13.145712,,,,,,
13.22633553,1.2835493,,,,,,
12.88050842,10.20275,,,,,,
12.64057922,9.5027075,,,,,,
12.65611553,0.029246807,,,,,,
12.68269157,15.940108,,,,,,
12.62135601,1.2982044,,,,,,
12.3918314,15.921675,,,,,,
11.99321365,0.0047369,,,,,,
11.70924377,2.3875985,,,,,,
11.62890053,0.32103586,,,,,,
11.53088951,0.82370234,,,,,,
11.273983,0.6773639,,,,,,
11.15027714,5.4590006,,,,,,
11.46982479,0.22676373,,,,,,
12.01949787,15.639759,,,,,,
12.58516026,8.393371,,,,,,
12.97129154,0.001060963,,,,,,
13.27637768,0.36683846,,,,,,
13.35156441,0.002127647,,,,,,
13.29005337,15.649683,,,,,,
13.03620625,12.735012,,,,,,
12.67034721,1.2007208,,,,,,
12.257617,6.584891,,,,,,
12.26683235,0.09900999,,,,,,
12.63443756,15.087509,,,,,,
12.87154388,4.665589,,,,,,
12.89753723,0.7114949,,,,,,
12.66223335,2.8277206,,,,,,
12.16683769,6.133444,,,,,,
11.68965721,0.7094917,,,,,,
11.43455601,0.19039011,,,,,,
11.44613361,15.999436,,,,,,
11.54555702,11.317463,,,,,,
11.65186787,0.006565094,,,,,,
11.89952183,2.025226,,,,,,
12.10261536,15.00485,,,,,,
12.46559334,3.5024328,,,,,,
13.0472393,0.929821,,,,,,
13.58368111,15.999907,,,,,,
13.63535023,10.6550045,,,,,,
13.21380901,0.21114111,,,,,,
12.61690521,2.3527308,,,,,,
11.7886982,15.92989,,,,,,
11.2646904,2.477727,,,,,,
11.40762138,0.19026852,,,,,,
12.74834251,9.757771,,,,,,
14.69932079,11.18979,,,,,,
15.17755699,0.08345938,,,,,,
14.80736256,0.021698475,,,,,,
13.54856205,0.66518307,,,,,,
11.59125233,4.804513,,,,,,
9.530334473,0.000231743,,,,,,
8.272444725,15.99983,,,,,,
7.949595451,6.357546,,,,,,
8.211081505,5.242034,,,,,,
8.55267334,0.38869476,,,,,,
8.58024025,15.895279,,,,,,
8.339003563,6.044526,,,,,,
8.142104149,0.4489026,,,,,,
8.16849041,14.493809,,,,,,
8.08648777,0.23378229,,,,,,
7.753056049,0.2286787,,,,,,
7.492410183,0.016046524,,,,,,
7.591729641,0.053758144,,,,,,
8.023552895,6.318716,,,,,,
8.392584801,7.3033876,,,,,,
8.519855499,6.914143,,,,,,
8.602788925,2.535596,,,,,,
8.802380562,12.103823,,,,,,
9.001642227,15.977855,,,,,,
9.603981018,1.8044038,,,,,,
10.07595825,9.631989,,,,,,
9.25644207,0.14813232,,,,,,
7.764919281,0.8439703,,,,,,
7.11772728,2.1131668,,,,,,
7.685442925,10.610542,,,,,,
8.641306877,14.833349,,,,,,
8.832743645,11.650635,,,,,,
8.50206852,0.049635887,,,,,,
8.385959625,2.525281,,,,,,
8.431535721,15.736718,,,,,,
8.684686661,0.6840863,,,,,,
9.307434082,7.0448337,,,,,,
9.819250107,0.03358078,,,,,,
9.275820732,2.3005981,,,,,,
7.67426014,0.011963844,,,,,,
6.314116478,8.482126,,,,,,
6.09954977,8.689627,,,,,,
6.450889111,12.5892315,,,,,,
6.839363098,15.806274,,,,,,
6.833004475,8.068017,,,,,,
6.334383011,15.999453,,,,,,
6.334954739,3.67E-05,,,,,,
7.864720821,0.11353588,,,,,,
10.63095856,0.3169818,,,,,,
13.23353291,0.000829697,,,,,,
14.6231041,11.721581,,,,,,
15.14591694,0.48299408,,,,,,
15.23740101,15.429955,,,,,,
15.2673521,0.6373024,,,,,,
15.07039833,13.668991,,,,,,
14.75723934,3.5601482,,,,,,
14.18597603,12.933624,,,,,,
12.92492676,11.785373,,,,,,
12.44769192,7.063947,,,,,,
12.784585,6.309842,,,,,,
13.16234493,0.0794034,,,,,,
13.73482037,15.440864,,,,,,
14.87636852,11.485615,,,,,,
15.19145203,4.400871,,,,,,
15.21606064,0.47001743,,,,,,
15.27229977,0.009985447,,,,,,
15.30214596,1.1178703,,,,,,
15.33173656,3.392169,,,,,,
15.34930325,15.99849,,,,,,
15.34913063,14.860216,,,,,,
15.29094696,3.617004,,,,,,
15.19779396,10.9933405,,,,,,
15.05826664,0.60524225,,,,,,
15.00325966,15.584505,,,,,,
14.93679714,0.000436783,,,,,,
14.81817818,0.002778053,,,,,,
14.75187683,0.13941002,,,,,,
14.69146347,13.502612,,,,,,
14.63806915,15.02371,,,,,,
14.68994141,0.3303795,,,,,,
14.82731247,15.802238,,,,,,
14.990695,6.161651,,,,,,
15.15702724,2.5146122,,,,,,
15.31462288,1.0733547,,,,,,
15.47533035,0.000448227,,,,,,
15.65026093,15.583357,,,,,,
15.70429993,10.807156,,,,,,
15.71479225,0.030755043,,,,,,
15.70604229,6.216001,,,,,,
15.71942711,2.3815799,,,,,,
15.76645756,13.837443,,,,,,
15.79418755,0.000921249,,,,,,
15.82003784,0.047028065,,,,,,
15.88719082,0.112187386,,,,,,
15.9389925,15.670518,,,,,,
15.96582508,9.882598,,,,,,
15.97249413,8.907793,,,,,,
15.94069672,0.016765594,,,,,,
15.93667126,0.052045822,,,,,,
15.98258018,1.7045255,,,,,,
16,15.941417,,,,,,
16,1.3494592,,,,,,
16,1.5573053,,,,,,
16,11.323694,,,,,,
16,0.22850227,,,,,,
16,4.170183,,,,,,
16,2.2301512,,,,,,
16,0.8155451,,,,,,
16,14.007259,,,,,,
16,14.260828,,,,,,
16,0.6307492,,,,,,
16,15.039285,,,,,,
16,14.285044,,,,,,
16,0.040700912,,,,,,
16,7.841688,,,,,,
16,15.486111,,,,,,
16,7.994503,,,,,,
16,10.441929,,,,,,
16,0.3787732,,,,,,
16,15.005568,,,,,,
16,0.3565302,,,,,,
16,3.8419538,,,,,,
16,0.00216341,,,,,,
16,15.479721,,,,,,
16,10.512472,,,,,,
16,2.1001563,,,,,,
