0.004497767,0.5703125,0.5256729,0.8074105,0.94466996,0.73496306,0.51778924,0.06709385,0.004989147,0.050525665,0.99768794,0.1088326,0.41629684,0.60538983,0.35584688,0.73288333,0.6013665,0.15166283,0.20062566,0.68243396,0.66766727,0.2223382,0.07432175,0.6996089,0.03357911,0.267726563,0.267726563
0.002780914,0.5515336,0.48897636,0.81251144,0.18919468,0.97311306,0.7323265,0.51341677,0.052127123,0.003023624,0.037832975,1.027181,0.09002805,0.40257132,0.57462263,0.30751097,0.73942053,0.57592154,0.12817669,0.16856742,0.6664759,0.62335706,0.19875693,0.057590008,0.6808201,0.024276018,0.267726563
0.003221035,0.54416037,0.47404432,0.7670381,0.19920921,0.95666075,0.77417135,0.5334395,0.058095694,0.003757715,0.043673515,0.9377761,0.0993278,0.43312132,0.5701417,0.3105508,0.7295033,0.5832293,0.1397903,0.17458081,0.67571115,0.64911413,0.20898843,0.06404996,0.684849,0.028469324,0.267726563
0.005319357,0.57567453,0.50803244,0.7603903,0.21951294,0.9140456,0.695029,0.51487756,0.06786466,0.005991936,0.052842855,0.96926284,0.1152482,0.41634035,0.58220375,0.35494184,0.73411787,0.59164524,0.15947604,0.19961047,0.678301,0.6235994,0.2385118,0.07797289,0.67759895,0.037404776,0.267726563
0.00722599,0.611585,0.55020523,0.8235022,0.2556653,1.0150853,0.772084,0.57323277,0.08538747,0.00824666,0.068995714,1.0111768,0.14253783,0.48515296,0.6346952,0.38898754,0.7559171,0.64249134,0.18905473,0.24001408,0.7390125,0.68237066,0.27952123,0.09841323,0.76083887,0.046218634,0.267726563
0.007706881,0.5767399,0.53803957,0.7767823,0.25437307,0.92719936,0.74247825,0.5393175,0.08898544,0.008781433,0.069698095,0.8696475,0.13932061,0.4354174,0.58934927,0.40491927,0.7326149,0.6247282,0.18753123,0.23994291,0.67113495,0.655432,0.27424288,0.09926462,0.69700646,0.04814005,0.267726563
0.008939028,0.63777244,0.5725068,0.88749015,0.27112448,1.0076674,0.8018849,0.61175334,0.09720945,0.009967089,0.077307224,1.0424012,0.15959334,0.48610508,0.66394377,0.41235554,0.7939379,0.6701549,0.21021414,0.25598848,0.74927783,0.71245456,0.28546524,0.10935497,0.7860086,0.05512142,0.267726563
0.005155563,0.4937166,0.47768617,0.67624974,0.2063129,0.7590203,0.6005428,0.46155298,0.06898999,0.005836725,0.053305387,0.8276006,0.112555504,0.37004519,0.51224136,0.33326662,0.61740434,0.53798366,0.1602478,0.19886613,0.5896491,0.55287707,0.22809839,0.08026147,0.63489044,0.03775215,0.267726563
0.010016441,0.62813306,0.588542,0.8132037,0.27090824,0.9796934,0.7802253,0.59130263,0.100138664,0.009811878,0.082996845,0.9332527,0.16054773,0.4657774,0.62781084,0.41636002,0.76270795,0.6419656,0.20504904,0.2575493,0.70379436,0.68321407,0.2947415,0.11667752,0.75757,0.05495262,0.267726563
0.0122087,0.6204722,0.5700321,0.79138076,0.28011787,0.9200717,0.7575499,0.58623123,0.109134674,0.012597799,0.08840966,0.8724489,0.16867566,0.466241,0.6116537,0.41826832,0.75656605,0.6356394,0.21518064,0.27124965,0.68586624,0.67785907,0.29659498,0.1214571,0.7615621,0.06133461,0.267726563
0.005494833,0.5519177,0.5003902,0.74705195,0.2179451,0.89902043,0.67876554,0.5125232,0.068829775,0.005254746,0.05213189,0.91616666,0.11452103,0.4115914,0.5805609,0.3478135,0.694087,0.5619651,0.15705752,0.19469142,0.63487434,0.6220093,0.21882415,0.078240395,0.6558163,0.035316467,0.267726563
0.015002728,0.6060184,0.58436155,0.74824333,0.30047226,0.843704,0.7130828,0.5733352,0.12425423,0.015840292,0.09773898,0.8422158,0.18722463,0.47744596,0.61096776,0.44524527,0.7135854,0.6330427,0.23259401,0.28626013,0.6773597,0.66587603,0.32370818,0.13966751,0.7162268,0.07180786,0.267726563
0.007994175,0.5803864,0.5370461,0.7754983,0.255301,0.9249295,0.7013912,0.5109551,0.09192133,0.009417534,0.07423639,0.89435923,0.1464386,0.4115733,0.5855899,0.3883778,0.7041563,0.63221574,0.19038534,0.25401747,0.6641629,0.6608126,0.27364922,0.105041504,0.6963216,0.050118446,0.267726563
0.015654087,0.68562746,0.6387352,0.8509269,0.33360565,0.9815823,0.8474444,0.6587199,0.12769914,0.014782906,0.10592127,0.9361782,0.19291759,0.5390078,0.6766573,0.46876037,0.7964909,0.70089483,0.25369477,0.30177414,0.7490163,0.7481482,0.33879423,0.14330173,0.8024044,0.07449889,0.267726563
0.008745194,0.5762491,0.5503768,0.6936387,0.26614285,0.8335092,0.69495785,0.55199397,0.09803009,0.009325504,0.076241255,0.7840023,0.1486721,0.44328523,0.5781809,0.3872329,0.6874889,0.6037965,0.19706821,0.24833071,0.61703706,0.62890947,0.278072,0.108683586,0.6587151,0.05156088,0.267726563
0.009614229,0.6315876,0.61289203,0.81794465,0.28858948,0.9262608,0.74662256,0.577531,0.10720277,0.010953188,0.085847855,0.9038806,0.16352701,0.49291623,0.64146864,0.43261683,0.76221967,0.6661744,0.21655917,0.2825842,0.6986394,0.69373715,0.31508088,0.118211985,0.73467445,0.0581069,0.267726563
0.007678509,0.5882112,0.5657222,0.7521466,0.261665,0.818012,0.7100848,0.5307543,0.09736681,0.008542538,0.07237005,0.84650993,0.14853144,0.4264356,0.61183274,0.4232843,0.71359193,0.6188654,0.19870925,0.25787735,0.6334647,0.67432725,0.2849816,0.106150866,0.6923914,0.050798178,0.267726563
0.007130384,0.5260253,0.51366496,0.6798022,0.23463559,0.777946,0.6340748,0.49644125,0.08439064,0.0073452,0.06591487,0.7743921,0.13616323,0.38266003,0.55953944,0.38898075,0.65230954,0.5727564,0.18019485,0.23799288,0.60297847,0.5974493,0.255571,0.09793568,0.6718087,0.043899298,0.267726563
0.008747101,0.5482966,0.5397495,0.7232958,0.2663064,0.7674062,0.68613005,0.5369544,0.09721422,0.009938955,0.07783556,0.7471193,0.15391421,0.41978288,0.5655978,0.40805936,0.6863272,0.6091423,0.20226741,0.25463116,0.6158148,0.6187241,0.27584898,0.10880709,0.6810924,0.053660393,0.267726563
0.006421804,0.5913737,0.54642045,0.7592834,0.24732566,0.8974513,0.7559308,0.5538169,0.08213425,0.006472349,0.06329894,0.849355,0.13259506,0.4308703,0.5901215,0.37111306,0.71838653,0.6198008,0.17737317,0.22897828,0.6552154,0.6682733,0.26054537,0.09215951,0.70247686,0.041805506,0.267726563
0.011874199,0.5810605,0.565513,0.7176006,0.2868148,0.75769067,0.6904675,0.54762805,0.11312604,0.01281333,0.09015155,0.7536161,0.17191315,0.44119763,0.57936597,0.4303795,0.6706866,0.6151414,0.21972275,0.27667773,0.6202321,0.6337391,0.3075564,0.12395835,0.6882765,0.06389642,0.267726563
0.006997824,0.562454,0.5359068,0.7348211,0.2525847,0.8385607,0.6877446,0.5475074,0.08651137,0.008265257,0.06909394,0.8465402,0.14347887,0.42169023,0.5715891,0.37537694,0.69714653,0.6023452,0.19051313,0.2353909,0.6678871,0.61177814,0.2664988,0.098984,0.7093601,0.046561718,0.267726563
0.012834549,0.6325735,0.59793544,0.7736436,0.30989814,0.9066484,0.77217495,0.62483644,0.12066841,0.014415264,0.095912695,0.86539304,0.18907619,0.48430693,0.61897147,0.45554686,0.75602126,0.6700064,0.2422669,0.29567385,0.71760595,0.68084896,0.33286285,0.13510132,0.75668037,0.06834841,0.267726563
0.007695675,0.58671606,0.52133095,0.7398472,0.25747383,0.85627246,0.68307185,0.53584695,0.093411684,0.009473562,0.07491994,0.8399124,0.14791346,0.45765495,0.5737053,0.39141393,0.7074734,0.5925906,0.19614482,0.24386442,0.6605699,0.61235714,0.27951026,0.103693485,0.6766528,0.05014372,0.267726563
